Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2012","2012","ha","136920","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2013","2013","ha","138244","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2014","2014","ha","139451","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2015","2015","ha","137864","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2016","2016","ha","136938","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2017","2017","ha","137074","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2018","2018","ha","137572","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","156","Sugar cane","2019","2019","ha","140969","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1961","1961","hg/ha","890638","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1962","1962","hg/ha","942745","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1963","1963","hg/ha","920179","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1964","1964","hg/ha","873214","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1965","1965","hg/ha","877593","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1966","1966","hg/ha","927866","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1967","1967","hg/ha","914162","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1968","1968","hg/ha","926867","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1969","1969","hg/ha","961576","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1970","1970","hg/ha","887438","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1971","1971","hg/ha","923308","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1972","1972","hg/ha","907537","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1973","1973","hg/ha","883548","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1974","1974","hg/ha","803186","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1975","1975","hg/ha","862880","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1976","1976","hg/ha","829137","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1977","1977","hg/ha","800347","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1978","1978","hg/ha","797800","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1979","1979","hg/ha","841979","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1980","1980","hg/ha","812467","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1981","1981","hg/ha","835444","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1982","1982","hg/ha","817747","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1983","1983","hg/ha","799619","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1984","1984","hg/ha","891902","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1985","1985","hg/ha","921908","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1986","1986","hg/ha","985274","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1987","1987","hg/ha","748966","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1988","1988","hg/ha","933783","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1989","1989","hg/ha","969529","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1990","1990","hg/ha","1003333","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1991","1991","hg/ha","1036366","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1992","1992","hg/ha","1029091","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1993","1993","hg/ha","1061683","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1994","1994","hg/ha","1093429","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1995","1995","hg/ha","1095321","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1996","1996","hg/ha","1107415","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1997","1997","hg/ha","1122494","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1998","1998","hg/ha","1172000","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","1999","1999","hg/ha","1181682","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2000","2000","hg/ha","1172162","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2001","2001","hg/ha","1188129","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2002","2002","hg/ha","1178656","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2003","2003","hg/ha","1181617","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2004","2004","hg/ha","1199509","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2005","2005","hg/ha","1208869","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2006","2006","hg/ha","1213488","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2007","2007","hg/ha","1208546","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2008","2008","hg/ha","1211865","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2009","2009","hg/ha","1163907","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2010","2010","hg/ha","1167617","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2011","2011","hg/ha","1153195","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2012","2012","hg/ha","1135700","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2013","2013","hg/ha","1141460","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2014","2014","hg/ha","1151301","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2015","2015","hg/ha","1153552","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2016","2016","hg/ha","1136099","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2017","2017","hg/ha","1122183","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2018","2018","hg/ha","1150169","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5419","Yield","156","Sugar cane","2019","2019","hg/ha","1157427","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1961","1961","tonnes","4186000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1962","1962","tonnes","4808000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1963","1963","tonnes","5153000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1964","1964","tonnes","4890000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1965","1965","tonnes","4739000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1966","1966","tonnes","5189000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1967","1967","tonnes","5261000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1968","1968","tonnes","6073945","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1969","1969","tonnes","6867000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1970","1970","tonnes","6934000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1971","1971","tonnes","7486000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1972","1972","tonnes","7701000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1973","1973","tonnes","7349000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1974","1974","tonnes","7018000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1975","1975","tonnes","7902000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1976","1976","tonnes","8445759","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1977","1977","tonnes","8378670","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1978","1978","tonnes","8296320","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1979","1979","tonnes","8790516","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1980","1980","tonnes","8618000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1981","1981","tonnes","8805000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1982","1982","tonnes","8740000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1983","1983","tonnes","8396000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1984","1984","tonnes","9142000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1985","1985","tonnes","9684000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1986","1986","tonnes","10832000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1987","1987","tonnes","8424000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1988","1988","tonnes","10795000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1989","1989","tonnes","11212801","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1990","1990","tonnes","11095262","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1991","1991","tonnes","11623574","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1992","1992","tonnes","11707560","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1993","1993","tonnes","12411820","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1994","1994","tonnes","13822040","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1995","1995","tonnes","14104772","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1996","1996","tonnes","13958413","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1997","1997","tonnes","13725525","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1998","1998","tonnes","14352780","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","1999","1999","tonnes","15253621","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2000","2000","tonnes","15705800","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2001","2001","tonnes","15571500","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2002","2002","tonnes","16016757","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2003","2003","tonnes","16245460","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2004","2004","tonnes","16230438","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2005","2005","tonnes","16317320","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2006","2006","tonnes","16656330","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2007","2007","tonnes","17014272","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2008","2008","tonnes","16470221","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2009","2009","tonnes","15482170","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2010","2010","tonnes","15708879","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2011","2011","tonnes","15765213","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2012","2012","tonnes","15550000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2013","2013","tonnes","15780005","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2014","2014","tonnes","16055013","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2015","2015","tonnes","15903336","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2016","2016","tonnes","15557508","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2017","2017","tonnes","15382211","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2018","2018","tonnes","15823103","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","156","Sugar cane","2019","2019","tonnes","16316134","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1961","1961","tonnes","329000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1962","1962","tonnes","321000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1963","1963","tonnes","354000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1964","1964","tonnes","378000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1965","1965","tonnes","404000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1966","1966","tonnes","366000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1967","1967","tonnes","363000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1968","1968","tonnes","379000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1969","1969","tonnes","495000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1970","1970","tonnes","533000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1971","1971","tonnes","663000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1972","1972","tonnes","593000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1973","1973","tonnes","651000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1974","1974","tonnes","611000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1975","1975","tonnes","550000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1976","1976","tonnes","623000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1977","1977","tonnes","668000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1978","1978","tonnes","634658","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1979","1979","tonnes","668712","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1980","1980","tonnes","672780","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1981","1981","tonnes","659155","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1982","1982","tonnes","748572","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1983","1983","tonnes","782000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1984","1984","tonnes","780000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1985","1985","tonnes","901000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1986","1986","tonnes","959000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1987","1987","tonnes","992000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1988","1988","tonnes","1029000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1989","1989","tonnes","946000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1990","1990","tonnes","971000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1991","1991","tonnes","1064000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1992","1992","tonnes","1077000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1993","1993","tonnes","1093000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1994","1994","tonnes","1195000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1995","1995","tonnes","1230000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1996","1996","tonnes","1222000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1997","1997","tonnes","1230000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1998","1998","tonnes","1171000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","1999","1999","tonnes","1266000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2000","2000","tonnes","1476000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2001","2001","tonnes","1586000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2002","2002","tonnes","1555000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2003","2003","tonnes","1565000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2004","2004","tonnes","1489000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2005","2005","tonnes","1628000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2006","2006","tonnes","1635000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2007","2007","tonnes","1895000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2008","2008","tonnes","1763000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2009","2009","tonnes","1749000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2010","2010","tonnes","2084000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2011","2011","tonnes","2024000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2012","2012","tonnes","2057000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2013","2013","tonnes","2085000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2014","2014","tonnes","2114000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2015","2015","tonnes","2485000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2016","2016","tonnes","2500000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2017","2017","tonnes","2550000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","2600000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1971","1971","ha","420","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1972","1972","ha","2100","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1973","1973","ha","1680","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1974","1974","ha","9242","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1975","1975","ha","7981","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1976","1976","ha","8453","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1977","1977","ha","7301","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1978","1978","ha","4005","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1979","1979","ha","7442","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1980","1980","ha","4944","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1981","1981","ha","5294","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1982","1982","ha","6708","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1983","1983","ha","6000","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1984","1984","ha","6800","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1985","1985","ha","7000","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1986","1986","ha","7000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1987","1987","ha","6200","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1988","1988","ha","15191","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1989","1989","ha","11143","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1990","1990","ha","14612","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1991","1991","ha","17690","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1992","1992","ha","21888","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1993","1993","ha","30661","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1994","1994","ha","23601","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1995","1995","ha","29556","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1996","1996","ha","21379","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1997","1997","ha","11562","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1998","1998","ha","14621","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","1999","1999","ha","18924","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2000","2000","ha","11717","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2001","2001","ha","19360","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2002","2002","ha","15654","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2003","2003","ha","14250","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2004","2004","ha","20119","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2005","2005","ha","14760","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2006","2006","ha","15610","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2007","2007","ha","11838","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2008","2008","ha","8442","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2009","2009","ha","17141","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2010","2010","ha","15611","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2011","2011","ha","7552","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","267","Sunflower seed","2012","2012","ha","7472","","Official data"
