Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Activity,Age,Deviation Level,Freq,Hazard type,Level/Status,Location,Nature,Observation Status,Reporting Type,Sex,Type of waste treatment,Units
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),818,Egypt,2015,8869.5,2015,,,,,UNSD,,,ISIC4_A,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),818,Egypt,2015,NaN,2015,,,,,UNSD,,,TOTAL,,,,,,URBAN,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),818,Egypt,2015,NaN,2015,,,,,UNSD,,,ISIC4_F,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),818,Egypt,2015,912.5,2015,,,,,UNSD,,,ISIC4_C,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),818,Egypt,2015,NaN,2015,,,,,UNSD,,,PRIV_HH,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),818,Egypt,2015,11899,2015,,,,,UNSD,,,TOTAL,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),818,Egypt,2015,912.5,2015,,,,,UNSD,,,INDUSTRIES,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_TREAT,Total wastewater treated (million m3/year),818,Egypt,2015,NaN,2015,,,,,UNSD,,,INDUSTRIES,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_TREAT,Total wastewater treated (million m3/year),818,Egypt,2015,3821.55,2015,,,,,UNSD,,,TOTAL,,,,,,ALLAREA,CA,,G,,,M_M3_PER_YR
6,6.3,6.3.1,EN_WWT_TREATR,"Proportion of wastewater treated, by activity and location (%)",818,Egypt,2015,32.11656,2015,,,,,UNSD,,,TOTAL,,,,,,ALLAREA,CA,,G,,,PERCENT
6,6.3,6.3.1,EN_WWT_WWDS,Proportion of safely treated domestic wastewater flows (%),818,Egypt,2020,45.54527,2020,,,,,WHO 2020,,,,,,,,,,E,,G,,,PERCENT
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2000,2.37,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2001,2.43,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2002,2.45,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2003,2.49,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2004,2.57,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2005,2.68,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2006,2.80,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2007,3.00,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2008,3.17,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2009,3.28,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2010,3.4,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2011,3.78,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2012,4.1,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2013,4.2,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2014,4.28,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2015,4.35,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2016,4.44,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2017,4.38,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.1,ER_H2O_WUEYST,Water Use Efficiency (United States dollars per cubic meter),818,Egypt,2018,4.58,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,,G,,,USD/m3
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2000,103.9,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2001,105.6,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2002,107.2,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2003,108.9,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2004,110.6,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2005,112.3,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2006,114,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2007,115.6,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2008,117.3,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2009,119,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2010,120.7,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2011,122.4,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2012,124,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2013,122.7,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2014,121.3,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2015,110.56,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2016,110.11,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2017,116.94,2013-2017,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,C,A,G,,,PERCENT
6,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),818,Egypt,2018,116.94,2018-2022,,,,,Food and Agriculture Organisation of United Nations (FAO),,,,,,,,,,E,I,G,,,PERCENT
6,6.5,6.5.1,ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),818,Egypt,2017,40.34343,2017,,,,,"IWRM Data Portal, UNEP",,,TOTAL,ALLAGE,,ANNUAL,,_T,ALLAREA,C,A,G,BOTHSEX,,PERCENT
6,6.5,6.5.1,ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),818,Egypt,2020,42.00000,2020,,,,,"IWRM Data Portal, UNEP",,,TOTAL,ALLAGE,,ANNUAL,,_T,ALLAREA,C,A,G,BOTHSEX,,PERCENT
6,6.5,6.5.2,EG_TBA_H2CO,Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%),818,Egypt,2017,NaN,2017-2018,,,,,Source: Relevant country authority; ,,Further information needed for transboundary river and lake basins and for transboundary aquifers,,,,,,,,NA,,G,,,PERCENT
6,6.5,6.5.2,EG_TBA_H2CO,Proportion of transboundary basins (river and lake basins and aquifers) with an operational arrangement for water cooperation (%),818,Egypt,2020,NaN,2020-2021,,,,,Source: Relevant country authority; ,,No data provided for transboundary aquifers,,,,,,,,NA,,G,,,PERCENT
6,6.5,6.5.2,EG_TBA_H2COAQ,Proportion of transboundary aquifers with an operational arrangement for water cooperation (%),818,Egypt,2017,NaN,2017-2018,,,,,Source: Relevant country authority; ,,Further information needed for transboundary aquifers,,,,,,,,NA,,G,,,PERCENT
6,6.5,6.5.2,EG_TBA_H2COAQ,Proportion of transboundary aquifers with an operational arrangement for water cooperation (%),818,Egypt,2020,NaN,2020-2021,,,,,Source: Relevant country authority; ,,No data provided for transboundary aquifers,,,,,,,,NA,,G,,,PERCENT
6,6.5,6.5.2,EG_TBA_H2CORL,Proportion of transboundary river and lake basins with an operational arrangement for water cooperation (%),818,Egypt,2017,NaN,2017-2018,,,,,Source: Relevant country authority; ,,Further information needed for transboundary river and lake basins,,,,,,,,NA,,G,,,PERCENT
6,6.5,6.5.2,EG_TBA_H2CORL,Proportion of transboundary river and lake basins with an operational arrangement for water cooperation (%),818,Egypt,2020,100,2020-2021,,,,,Source: Relevant country authority; ,,,,,,,,,,C,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2006,-0.80577,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2007,-4.87526,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2008,-9.65721,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2009,-14.88157,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2010,-17.80713,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2011,-20.38994,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2012,-23.34569,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2013,-26.14632,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2014,-27.92416,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2015,-30.52933,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2016,-32.7336,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2017,-33.68937,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2018,-33.84845,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2019,-34.19421,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),818,Egypt,2020,-34.09602,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2000,863.328,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2001,1466.542,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2002,2153.834,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2003,2827.942,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2004,3110.654,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2005,3238.636,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2006,3212.54,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2007,3080.744,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2008,2925.874,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2009,2756.676,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2010,2661.928,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2011,2578.28,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2012,2482.554,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2013,2391.852,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2014,2334.274,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2015,2249.902,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2016,2178.514,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2017,2147.56,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2018,2142.408,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2019,2131.21,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres),818,Egypt,2020,2134.39,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,KMSQ
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2000,0.00087,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2001,0.00147,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2002,0.00216,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2003,0.00284,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2004,0.00312,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2005,0.00325,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2006,0.00323,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2007,0.00309,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2008,0.00294,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2009,0.00277,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2010,0.00267,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2011,0.00259,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2012,0.00249,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2013,0.0024,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2014,0.00234,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2015,0.00226,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2016,0.00219,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2017,0.00216,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2018,0.00215,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2019,0.00214,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area),818,Egypt,2020,0.00214,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),818,Egypt,2006,-4.78561,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),818,Egypt,2007,-3.28377,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),818,Egypt,2008,-6.4119,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),818,Egypt,2009,-6.81717,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
6,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),818,Egypt,2010,-11.43019,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment,,,,,,,,,,E,,G,,,PERCENT
